"","mesoregion","Year","agec","j12_j18","ach.noj","e40_46","r95_99","a00_b99","all.deaths","PCV2 coverage","PCV3 coverage","log.gdp"
"1830","Guaviare_med",2006,4,0,1,0,1,0,1,0,0,5301.40664889615
"1831","Guaviare_med",2006,2,0,0,0,0,0,0,0,0,5301.40664889615
"1832","Guaviare_med",2006,1,0,4,0,1,0,4,0,0,5301.40664889615
"1833","Guaviare_med",2007,4,0,2,0,1,0,2,0,0,5301.40664889615
"1834","Guaviare_med",2007,2,1,4,3,1,2,8,0,0,5301.40664889615
"1835","Guaviare_med",2007,3,0,0,0,0,0,1,0,0,5301.40664889615
"1836","Guaviare_med",2007,1,0,3,0,0,0,3,0,0,5301.40664889615
"1837","Guaviare_med",2008,4,0,1,0,0,0,1,0,0,5301.40664889615
"1838","Guaviare_med",2008,2,0,0,0,0,1,1,0,0,5301.40664889615
"1839","Guaviare_med",2008,3,0,0,1,0,0,1,0,0,5301.40664889615
"1840","Guaviare_med",2008,1,0,3,0,0,0,3,0,0,5301.40664889615
"1841","Guaviare_med",2009,1,0,4,0,1,0,4,0,0,5301.40664889615
"1842","Guaviare_med",2009,3,0,2,1,0,1,2,0,0,5301.40664889615
"1843","Guaviare_med",2009,4,0,0,0,0,0,2,0,0,5301.40664889615
"1844","Guaviare_med",2009,2,0,1,0,0,1,2,0,0,5301.40664889615
"1845","Guaviare_med",2010,2,0,2,0,1,0,2,0,0,5301.40664889615
"1846","Guaviare_med",2010,1,0,5,0,1,0,5,0,0,5301.40664889615
"1847","Guaviare_med",2010,4,0,2,1,0,0,2,0,0,5301.40664889615
"1848","Guaviare_med",2010,3,0,1,0,0,1,2,0,0,5301.40664889615
"1849","Guaviare_med",2011,2,0,3,1,1,1,5,62.5493269412918,61.531385265215,5301.40664889615
"1850","Guaviare_med",2011,3,0,0,0,0,0,0,62.5493269412918,61.531385265215,5301.40664889615
"1851","Guaviare_med",2011,1,0,3,1,0,0,5,62.5493269412918,61.531385265215,5301.40664889615
"1852","Guaviare_med",2011,4,0,2,0,0,0,2,62.5493269412918,61.531385265215,5301.40664889615
"1853","Guaviare_med",2012,2,0,1,1,1,0,2,57.9761106171628,62.157810344299,5301.40664889615
"1854","Guaviare_med",2012,3,0,0,0,0,0,0,57.9761106171628,62.157810344299,5301.40664889615
"1855","Guaviare_med",2012,1,0,1,0,0,0,2,57.9761106171628,62.157810344299,5301.40664889615
"1856","Guaviare_med",2012,4,0,2,0,0,0,2,57.9761106171628,62.157810344299,5301.40664889615
"1857","Guaviare_med",2013,4,0,3,0,0,0,4,55,59.8303335343192,5301.40664889615
"1858","Guaviare_med",2013,3,0,0,0,0,0,0,55,59.8303335343192,5301.40664889615
"1859","Guaviare_med",2013,2,4,1,0,0,0,5,55,59.8303335343192,5301.40664889615
"1860","Guaviare_med",2013,1,0,1,0,0,0,1,55,59.8303335343192,5301.40664889615
"1861","Guaviare_med",2014,4,0,0,0,0,0,0,73.5,70.5779862580181,5301.40664889615
"1862","Guaviare_med",2014,3,0,0,0,0,0,0,73.5,70.5779862580181,5301.40664889615
"1863","Guaviare_med",2014,2,0,0,0,0,0,1,73.5,70.5779862580181,5301.40664889615
"1864","Guaviare_med",2014,1,0,5,0,0,0,5,73.5,70.5779862580181,5301.40664889615
"1865","Guaviare_med",2015,3,0,1,0,1,0,1,90.8022759092907,89.371872540904,5301.40664889615
"1866","Guaviare_med",2015,4,1,0,0,0,0,1,90.8022759092907,89.371872540904,5301.40664889615
"1867","Guaviare_med",2015,2,0,1,0,0,1,1,90.8022759092907,89.371872540904,5301.40664889615
"1868","Guaviare_med",2015,1,0,7,0,0,0,8,90.8022759092907,89.371872540904,5301.40664889615
"1873","Huila_high",2005,1,0,0,0,0,0,0,0,0,25621.7431829789
"1874","Huila_high",2005,3,0,0,0,0,0,0,0,0,25621.7431829789
"1875","Huila_high",2005,4,0,0,0,0,0,0,0,0,25621.7431829789
"1876","Huila_high",2005,2,0,0,0,0,0,0,0,0,25621.7431829789
"1877","Huila_high",2006,1,0,0,0,0,0,0,0,0,25621.7431829789
"1878","Huila_high",2006,4,0,0,0,0,0,0,0,0,25621.7431829789
"1879","Huila_high",2006,2,0,0,0,0,0,0,0,0,25621.7431829789
"1880","Huila_high",2006,3,0,0,0,0,0,0,0,0,25621.7431829789
"1881","Huila_high",2007,1,0,0,0,0,0,0,0,0,25621.7431829789
"1882","Huila_high",2007,2,0,0,0,0,0,1,0,0,25621.7431829789
"1883","Huila_high",2007,4,0,0,0,0,0,0,0,0,25621.7431829789
"1884","Huila_high",2007,3,0,2,0,0,0,2,0,0,25621.7431829789
"1885","Huila_high",2008,4,0,0,0,0,0,0,0,0,25621.7431829789
"1886","Huila_high",2008,2,0,0,0,0,0,0,0,0,25621.7431829789
"1887","Huila_high",2008,1,0,0,0,0,0,0,0,0,25621.7431829789
"1888","Huila_high",2008,3,0,0,0,0,0,0,0,0,25621.7431829789
"1889","Huila_high",2009,3,0,1,1,0,0,1,0,0,25621.7431829789
"1890","Huila_high",2009,1,0,0,0,0,0,0,0,0,25621.7431829789
"1891","Huila_high",2009,4,0,0,0,0,0,0,0,0,25621.7431829789
"1892","Huila_high",2009,2,0,0,0,0,0,0,0,0,25621.7431829789
"1893","Huila_high",2010,3,0,0,0,0,0,1,0,0,25621.7431829789
"1894","Huila_high",2010,2,0,0,0,0,0,0,0,0,25621.7431829789
"1895","Huila_high",2010,1,0,0,0,0,0,0,0,0,25621.7431829789
"1896","Huila_high",2010,4,0,0,0,0,0,0,0,0,25621.7431829789
"1897","Huila_high",2011,3,0,0,0,0,0,0,54.2635658914729,20.5894151329243,25621.7431829789
"1898","Huila_high",2011,4,0,0,0,0,0,0,54.2635658914729,20.5894151329243,25621.7431829789
"1899","Huila_high",2011,2,0,1,0,0,0,1,54.2635658914729,20.5894151329243,25621.7431829789
"1900","Huila_high",2011,1,0,0,0,0,0,0,54.2635658914729,20.5894151329243,25621.7431829789
"1901","Huila_high",2012,3,0,0,0,0,0,0,NA,44.560773006135,25621.7431829789
"1902","Huila_high",2012,4,0,0,0,0,0,0,NA,44.560773006135,25621.7431829789
"1903","Huila_high",2012,1,0,0,0,0,0,0,NA,44.560773006135,25621.7431829789
"1904","Huila_high",2012,2,0,0,0,0,0,0,NA,44.560773006135,25621.7431829789
"1905","Huila_high",2013,3,0,0,0,0,0,0,84.4,68.5321308793456,25621.7431829789
"1906","Huila_high",2013,1,0,0,0,0,0,0,84.4,68.5321308793456,25621.7431829789
"1907","Huila_high",2013,2,0,0,0,0,0,0,84.4,68.5321308793456,25621.7431829789
"1908","Huila_high",2013,4,0,1,0,0,0,1,84.4,68.5321308793456,25621.7431829789
"1909","Huila_high",2014,2,0,0,0,0,0,0,NA,85.1663926380368,25621.7431829789
"1910","Huila_high",2014,1,0,0,0,0,0,0,NA,85.1663926380368,25621.7431829789
"1911","Huila_high",2014,3,0,0,0,0,0,0,NA,85.1663926380368,25621.7431829789
"1912","Huila_high",2014,4,0,0,0,0,0,0,NA,85.1663926380368,25621.7431829789
"1913","Huila_high",2015,3,0,1,0,0,0,1,90.8824676209952,101.800654396728,25621.7431829789
"1914","Huila_high",2015,4,0,0,0,0,0,0,90.8824676209952,101.800654396728,25621.7431829789
"1915","Huila_high",2015,2,0,0,0,0,0,0,90.8824676209952,101.800654396728,25621.7431829789
"1916","Huila_high",2015,1,0,0,0,0,0,0,90.8824676209952,101.800654396728,25621.7431829789
"1921","Huila_med",2005,2,9,56,8,7,17,90,0,0,9327.1858836669
"1922","Huila_med",2005,4,2,33,2,0,3,45,0,0,9327.1858836669
"1923","Huila_med",2005,3,3,22,7,1,5,38,0,0,9327.1858836669
"1924","Huila_med",2005,1,3,197,1,0,3,203,0,0,9327.1858836669
"1925","Huila_med",2006,4,5,24,1,1,4,42,0,0,9327.1858836669
"1926","Huila_med",2006,1,6,223,0,1,6,244,0,0,9327.1858836669
"1927","Huila_med",2006,3,4,17,2,0,7,34,0,0,9327.1858836669
"1928","Huila_med",2006,2,17,66,6,7,16,117,0,0,9327.1858836669
"1929","Huila_med",2007,1,5,229,0,3,1,243,0,0,9327.1858836669
"1930","Huila_med",2007,4,2,24,1,1,7,35,0,0,9327.1858836669
"1931","Huila_med",2007,2,20,34,7,1,12,89,0,0,9327.1858836669
"1932","Huila_med",2007,3,2,23,1,2,3,32,0,0,9327.1858836669
"1933","Huila_med",2008,3,1,14,1,1,2,23,0,0,9327.1858836669
"1934","Huila_med",2008,1,2,81,0,0,2,89,0,0,9327.1858836669
"1935","Huila_med",2008,2,5,52,3,3,5,76,0,0,9327.1858836669
"1936","Huila_med",2008,4,1,18,0,0,5,28,0,0,9327.1858836669
"1937","Huila_med",2009,1,2,168,0,0,0,172,0,0,9327.1858836669
"1938","Huila_med",2009,2,4,47,6,6,5,79,0,0,9327.1858836669
"1939","Huila_med",2009,3,4,17,3,1,3,29,0,0,9327.1858836669
"1940","Huila_med",2009,4,2,25,0,0,6,41,0,0,9327.1858836669
"1941","Huila_med",2010,4,4,13,0,0,2,24,0,0,9327.1858836669
"1942","Huila_med",2010,3,1,18,0,0,5,27,0,0,9327.1858836669
"1943","Huila_med",2010,2,2,35,2,6,8,71,0,0,9327.1858836669
"1944","Huila_med",2010,1,2,147,1,3,0,153,0,0,9327.1858836669
"1945","Huila_med",2011,2,2,24,3,4,5,54,71.2240190821841,23.9655600351417,9327.1858836669
"1946","Huila_med",2011,3,2,15,1,2,2,27,71.2240190821841,23.9655600351417,9327.1858836669
"1947","Huila_med",2011,1,1,140,0,3,1,145,71.2240190821841,23.9655600351417,9327.1858836669
"1948","Huila_med",2011,4,2,15,1,0,1,33,71.2240190821841,23.9655600351417,9327.1858836669
"1949","Huila_med",2012,2,7,41,4,5,12,71,101.292653624953,83.0093196674973,9327.1858836669
"1950","Huila_med",2012,4,1,18,0,1,5,29,101.292653624953,83.0093196674973,9327.1858836669
"1951","Huila_med",2012,1,3,164,1,2,2,170,101.292653624953,83.0093196674973,9327.1858836669
"1952","Huila_med",2012,3,3,13,0,1,2,25,101.292653624953,83.0093196674973,9327.1858836669
"1953","Huila_med",2013,3,2,10,1,1,3,20,91.0753101871635,90.3482710378567,9327.1858836669
"1954","Huila_med",2013,2,6,32,1,4,6,60,91.0753101871635,90.3482710378567,9327.1858836669
"1955","Huila_med",2013,1,1,130,0,1,1,135,91.0753101871635,90.3482710378567,9327.1858836669
"1956","Huila_med",2013,4,1,19,0,1,1,32,91.0753101871635,90.3482710378567,9327.1858836669
"1957","Huila_med",2014,3,1,5,0,1,1,10,90.5239773831611,90.278998913369,9327.1858836669
"1958","Huila_med",2014,1,1,150,0,3,1,154,90.5239773831611,90.278998913369,9327.1858836669
"1959","Huila_med",2014,2,6,34,4,4,8,70,90.5239773831611,90.278998913369,9327.1858836669
"1960","Huila_med",2014,4,3,19,0,1,0,26,90.5239773831611,90.278998913369,9327.1858836669
"1961","Huila_med",2015,3,4,12,0,0,3,26,91.9232285767012,91.8754637631812,9327.1858836669
"1962","Huila_med",2015,4,2,24,1,2,6,32,91.9232285767012,91.8754637631812,9327.1858836669
"1963","Huila_med",2015,1,0,142,0,2,0,142,91.9232285767012,91.8754637631812,9327.1858836669
"1964","Huila_med",2015,2,5,20,3,3,7,45,91.9232285767012,91.8754637631812,9327.1858836669
"1969","La Guajira_high",2005,2,0,0,0,0,1,1,0,0,34007.8938718245
"1970","La Guajira_high",2005,3,0,0,0,0,0,0,0,0,34007.8938718245
"1971","La Guajira_high",2005,4,0,0,0,0,0,0,0,0,34007.8938718245
"1972","La Guajira_high",2005,1,0,0,0,0,0,0,0,0,34007.8938718245
"1973","La Guajira_high",2006,2,0,3,0,1,3,4,0,0,34007.8938718245
"1974","La Guajira_high",2006,4,0,1,0,0,0,3,0,0,34007.8938718245
"1975","La Guajira_high",2006,3,0,0,0,0,0,0,0,0,34007.8938718245
"1976","La Guajira_high",2006,1,0,2,0,0,0,2,0,0,34007.8938718245
"1977","La Guajira_high",2007,3,0,0,0,0,0,0,0,0,34007.8938718245
"1978","La Guajira_high",2007,1,0,1,0,0,0,1,0,0,34007.8938718245
"1979","La Guajira_high",2007,4,0,0,0,0,0,0,0,0,34007.8938718245
"1980","La Guajira_high",2007,2,0,2,0,0,1,2,0,0,34007.8938718245
"1981","La Guajira_high",2008,2,0,1,0,0,0,1,0,0,34007.8938718245
"1982","La Guajira_high",2008,3,0,0,0,0,0,0,0,0,34007.8938718245
"1983","La Guajira_high",2008,4,0,0,0,0,0,1,0,0,34007.8938718245
"1984","La Guajira_high",2008,1,0,1,0,0,0,1,0,0,34007.8938718245
"1985","La Guajira_high",2009,3,0,1,0,0,0,1,0,0,34007.8938718245
"1986","La Guajira_high",2009,4,0,1,1,0,0,1,0,0,34007.8938718245
"1987","La Guajira_high",2009,1,0,2,0,0,0,2,0,0,34007.8938718245
"1988","La Guajira_high",2009,2,0,0,0,0,0,0,0,0,34007.8938718245
"1989","La Guajira_high",2010,3,0,0,0,0,0,0,0,0,34007.8938718245
"1990","La Guajira_high",2010,1,0,4,0,0,0,4,0,0,34007.8938718245
"1991","La Guajira_high",2010,4,0,0,0,0,0,0,0,0,34007.8938718245
"1992","La Guajira_high",2010,2,0,1,0,0,0,1,0,0,34007.8938718245
"1993","La Guajira_high",2011,2,0,1,0,0,0,1,76.4182424916574,53.863759509986,34007.8938718245
"1994","La Guajira_high",2011,3,0,1,0,0,0,1,76.4182424916574,53.863759509986,34007.8938718245
"1995","La Guajira_high",2011,4,0,1,0,0,0,1,76.4182424916574,53.863759509986,34007.8938718245
"1996","La Guajira_high",2011,1,0,1,0,0,0,1,76.4182424916574,53.863759509986,34007.8938718245
"1997","La Guajira_high",2012,3,0,0,0,0,0,0,85.8,69.4073307142776,34007.8938718245
"1998","La Guajira_high",2012,2,0,0,0,0,0,0,85.8,69.4073307142776,34007.8938718245
"1999","La Guajira_high",2012,4,0,1,0,0,0,1,85.8,69.4073307142776,34007.8938718245
"2000","La Guajira_high",2012,1,0,0,0,0,0,0,85.8,69.4073307142776,34007.8938718245
"2001","La Guajira_high",2013,2,0,0,0,0,0,0,77.4647667813425,80.1288496156328,34007.8938718245
"2002","La Guajira_high",2013,3,0,1,0,0,1,1,77.4647667813425,80.1288496156328,34007.8938718245
"2003","La Guajira_high",2013,4,0,2,0,0,0,2,77.4647667813425,80.1288496156328,34007.8938718245
"2004","La Guajira_high",2013,1,0,0,0,0,0,0,77.4647667813425,80.1288496156328,34007.8938718245
"2005","La Guajira_high",2014,1,0,0,0,0,0,0,80.1,84.7056426687196,34007.8938718245
"2006","La Guajira_high",2014,2,0,0,0,0,0,0,80.1,84.7056426687196,34007.8938718245
"2007","La Guajira_high",2014,3,0,1,0,1,0,1,80.1,84.7056426687196,34007.8938718245
"2008","La Guajira_high",2014,4,0,0,0,0,0,0,80.1,84.7056426687196,34007.8938718245
"2009","La Guajira_high",2015,4,0,0,0,0,0,1,77.3575690332514,76.8748751797299,34007.8938718245
"2010","La Guajira_high",2015,1,0,1,0,0,0,1,77.3575690332514,76.8748751797299,34007.8938718245
"2011","La Guajira_high",2015,2,0,1,0,1,0,1,77.3575690332514,76.8748751797299,34007.8938718245
"2012","La Guajira_high",2015,3,0,0,0,0,0,0,77.3575690332514,76.8748751797299,34007.8938718245
"2017","La Guajira_low",2005,1,0,16,0,0,0,16,0,0,2349.83862825437
"2018","La Guajira_low",2005,3,0,2,0,0,1,3,0,0,2349.83862825437
"2019","La Guajira_low",2005,2,0,13,8,0,7,19,0,0,2349.83862825437
"2020","La Guajira_low",2005,4,0,2,0,0,0,3,0,0,2349.83862825437
"2021","La Guajira_low",2006,3,1,3,0,0,1,5,0,0,2349.83862825437
"2022","La Guajira_low",2006,4,0,2,0,0,1,4,0,0,2349.83862825437
"2023","La Guajira_low",2006,2,4,11,6,0,5,18,0,0,2349.83862825437
"2024","La Guajira_low",2006,1,0,6,0,0,0,7,0,0,2349.83862825437
"2025","La Guajira_low",2007,4,0,1,0,0,0,2,0,0,2349.83862825437
"2026","La Guajira_low",2007,1,0,10,0,0,1,11,0,0,2349.83862825437
"2027","La Guajira_low",2007,3,0,4,0,0,1,7,0,0,2349.83862825437
"2028","La Guajira_low",2007,2,6,9,6,0,5,20,0,0,2349.83862825437
"2029","La Guajira_low",2008,3,1,5,2,0,3,8,0,0,2349.83862825437
"2030","La Guajira_low",2008,4,0,2,1,0,0,3,0,0,2349.83862825437
"2031","La Guajira_low",2008,2,1,7,4,0,1,12,0,0,2349.83862825437
"2032","La Guajira_low",2008,1,0,9,0,0,0,9,0,0,2349.83862825437
"2033","La Guajira_low",2009,1,1,16,0,0,3,17,0,0,2349.83862825437
"2034","La Guajira_low",2009,3,0,2,5,0,2,7,0,0,2349.83862825437
"2035","La Guajira_low",2009,2,0,4,1,0,3,5,0,0,2349.83862825437
"2036","La Guajira_low",2009,4,1,1,0,0,2,7,0,0,2349.83862825437
"2037","La Guajira_low",2010,2,0,9,5,1,4,16,0,0,2349.83862825437
"2038","La Guajira_low",2010,3,0,5,4,0,1,5,0,0,2349.83862825437
"2039","La Guajira_low",2010,1,0,11,0,1,0,12,0,0,2349.83862825437
"2040","La Guajira_low",2010,4,1,2,1,0,1,6,0,0,2349.83862825437
"2041","La Guajira_low",2011,4,0,2,0,0,0,2,49.2503775449199,31.0806189960382,2349.83862825437
"2042","La Guajira_low",2011,2,5,9,5,0,1,19,49.2503775449199,31.0806189960382,2349.83862825437
"2043","La Guajira_low",2011,1,2,33,1,0,0,36,49.2503775449199,31.0806189960382,2349.83862825437
"2044","La Guajira_low",2011,3,3,3,1,0,0,9,49.2503775449199,31.0806189960382,2349.83862825437
"2045","La Guajira_low",2012,2,2,17,4,0,5,22,93.8299212917781,70.743939868196,2349.83862825437
"2046","La Guajira_low",2012,3,1,3,2,0,3,8,93.8299212917781,70.743939868196,2349.83862825437
"2047","La Guajira_low",2012,4,1,2,1,1,0,4,93.8299212917781,70.743939868196,2349.83862825437
"2048","La Guajira_low",2012,1,0,40,0,0,1,40,93.8299212917781,70.743939868196,2349.83862825437
"2049","La Guajira_low",2013,2,3,6,2,0,4,15,87.5094188657164,87.8857341924474,2349.83862825437
"2050","La Guajira_low",2013,1,0,26,0,0,1,27,87.5094188657164,87.8857341924474,2349.83862825437
"2051","La Guajira_low",2013,3,1,5,4,1,2,10,87.5094188657164,87.8857341924474,2349.83862825437
"2052","La Guajira_low",2013,4,0,2,1,0,1,4,87.5094188657164,87.8857341924474,2349.83862825437
"2053","La Guajira_low",2014,4,0,3,2,0,0,4,80.9374038279646,90.2238976853537,2349.83862825437
"2054","La Guajira_low",2014,3,0,4,4,1,1,8,80.9374038279646,90.2238976853537,2349.83862825437
"2055","La Guajira_low",2014,2,3,8,4,1,2,18,80.9374038279646,90.2238976853537,2349.83862825437
"2056","La Guajira_low",2014,1,0,33,0,0,0,34,80.9374038279646,90.2238976853537,2349.83862825437
"2057","La Guajira_low",2015,4,0,3,1,0,0,4,81.8481515058069,84.0874063580317,2349.83862825437
"2058","La Guajira_low",2015,1,1,19,0,0,2,21,81.8481515058069,84.0874063580317,2349.83862825437
"2059","La Guajira_low",2015,3,1,3,1,0,0,6,81.8481515058069,84.0874063580317,2349.83862825437
"2060","La Guajira_low",2015,2,5,6,4,0,3,17,81.8481515058069,84.0874063580317,2349.83862825437
"2065","La Guajira_med",2005,2,13,13,6,0,17,43,0,0,4864.75648819863
"2066","La Guajira_med",2005,4,0,8,5,0,5,17,0,0,4864.75648819863
"2067","La Guajira_med",2005,3,3,8,2,0,7,15,0,0,4864.75648819863
"2068","La Guajira_med",2005,1,1,96,0,0,2,100,0,0,4864.75648819863
"2069","La Guajira_med",2006,2,16,23,16,0,15,70,0,0,4864.75648819863
"2070","La Guajira_med",2006,4,3,9,4,0,2,16,0,0,4864.75648819863
"2071","La Guajira_med",2006,1,2,57,0,1,1,60,0,0,4864.75648819863
"2072","La Guajira_med",2006,3,9,9,6,0,6,27,0,0,4864.75648819863
"2073","La Guajira_med",2007,2,14,25,10,1,20,59,0,0,4864.75648819863
"2074","La Guajira_med",2007,3,6,5,6,0,6,21,0,0,4864.75648819863
"2075","La Guajira_med",2007,1,4,65,1,0,7,71,0,0,4864.75648819863
"2076","La Guajira_med",2007,4,3,4,1,0,2,12,0,0,4864.75648819863
"2077","La Guajira_med",2008,3,3,8,6,0,4,17,0,0,4864.75648819863
"2078","La Guajira_med",2008,2,6,25,12,0,6,40,0,0,4864.75648819863
"2079","La Guajira_med",2008,4,0,7,6,0,1,11,0,0,4864.75648819863
"2080","La Guajira_med",2008,1,4,42,2,0,0,49,0,0,4864.75648819863
"2081","La Guajira_med",2009,4,1,8,5,0,2,17,0,0,4864.75648819863
"2082","La Guajira_med",2009,1,2,106,2,0,4,114,0,0,4864.75648819863
"2083","La Guajira_med",2009,3,0,14,13,0,5,22,0,0,4864.75648819863
"2084","La Guajira_med",2009,2,2,14,10,1,7,40,0,0,4864.75648819863
"2085","La Guajira_med",2010,4,1,8,2,0,3,11,0,0,4864.75648819863
"2086","La Guajira_med",2010,3,5,7,7,1,2,20,0,0,4864.75648819863
"2087","La Guajira_med",2010,2,6,34,21,1,9,68,0,0,4864.75648819863
"2088","La Guajira_med",2010,1,0,77,0,0,0,79,0,0,4864.75648819863
"2089","La Guajira_med",2011,2,10,23,5,0,8,42,54.8007600355557,18.5532395053239,4864.75648819863
"2090","La Guajira_med",2011,1,1,102,1,1,1,104,54.8007600355557,18.5532395053239,4864.75648819863
"2091","La Guajira_med",2011,3,2,10,7,0,2,17,54.8007600355557,18.5532395053239,4864.75648819863
"2092","La Guajira_med",2011,4,1,16,4,0,4,20,54.8007600355557,18.5532395053239,4864.75648819863
"2093","La Guajira_med",2012,4,2,9,4,0,0,12,89.5490047550463,71.6186480417665,4864.75648819863
"2094","La Guajira_med",2012,1,3,109,1,0,2,113,89.5490047550463,71.6186480417665,4864.75648819863
"2095","La Guajira_med",2012,2,15,22,12,0,10,52,89.5490047550463,71.6186480417665,4864.75648819863
"2096","La Guajira_med",2012,3,3,17,7,0,6,29,89.5490047550463,71.6186480417665,4864.75648819863
"2097","La Guajira_med",2013,2,20,21,21,1,6,66,83.0122542290439,87.3220697768275,4864.75648819863
"2098","La Guajira_med",2013,3,3,9,12,0,1,19,83.0122542290439,87.3220697768275,4864.75648819863
"2099","La Guajira_med",2013,1,2,88,2,0,2,92,83.0122542290439,87.3220697768275,4864.75648819863
"2100","La Guajira_med",2013,4,4,3,2,0,3,15,83.0122542290439,87.3220697768275,4864.75648819863
"2101","La Guajira_med",2014,2,8,28,23,3,5,64,92.414493437009,95.7083802605253,4864.75648819863
"2102","La Guajira_med",2014,3,4,10,8,0,1,21,92.414493437009,95.7083802605253,4864.75648819863
"2103","La Guajira_med",2014,4,1,9,3,0,1,11,92.414493437009,95.7083802605253,4864.75648819863
"2104","La Guajira_med",2014,1,1,92,1,1,0,94,92.414493437009,95.7083802605253,4864.75648819863
"2105","La Guajira_med",2015,4,3,7,3,0,0,12,84.3923308603175,89.145120301914,4864.75648819863
"2106","La Guajira_med",2015,3,1,11,14,0,2,23,84.3923308603175,89.145120301914,4864.75648819863
"2107","La Guajira_med",2015,1,0,106,0,0,0,107,84.3923308603175,89.145120301914,4864.75648819863
"2108","La Guajira_med",2015,2,7,27,19,2,4,54,84.3923308603175,89.145120301914,4864.75648819863
"2113","Magdalena_high",2005,1,0,0,0,0,0,0,0,0,26398.6514855117
"2114","Magdalena_high",2005,4,0,0,0,0,0,0,0,0,26398.6514855117
"2115","Magdalena_high",2005,2,0,0,0,0,0,0,0,0,26398.6514855117
"2116","Magdalena_high",2005,3,0,0,0,0,0,0,0,0,26398.6514855117
"2117","Magdalena_high",2006,3,0,0,0,0,0,0,0,0,26398.6514855117
"2118","Magdalena_high",2006,4,0,0,0,0,0,0,0,0,26398.6514855117
"2119","Magdalena_high",2006,1,0,0,0,0,0,0,0,0,26398.6514855117
"2120","Magdalena_high",2006,2,0,0,0,0,0,0,0,0,26398.6514855117
"2121","Magdalena_high",2007,2,0,0,0,0,0,0,0,0,26398.6514855117
"2122","Magdalena_high",2007,3,0,0,0,0,0,0,0,0,26398.6514855117
"2123","Magdalena_high",2007,1,0,0,0,0,0,0,0,0,26398.6514855117
"2124","Magdalena_high",2007,4,0,0,0,0,0,0,0,0,26398.6514855117
"2125","Magdalena_high",2008,1,0,0,0,0,0,0,0,0,26398.6514855117
"2126","Magdalena_high",2008,2,0,0,0,0,0,0,0,0,26398.6514855117
"2127","Magdalena_high",2008,4,0,1,0,0,1,1,0,0,26398.6514855117
"2128","Magdalena_high",2008,3,0,0,0,0,0,0,0,0,26398.6514855117
"2129","Magdalena_high",2009,4,0,0,0,0,0,0,0,0,26398.6514855117
"2130","Magdalena_high",2009,3,0,0,0,0,0,0,0,0,26398.6514855117
"2131","Magdalena_high",2009,1,0,0,0,0,0,0,0,0,26398.6514855117
"2132","Magdalena_high",2009,2,0,0,0,0,0,0,0,0,26398.6514855117
"2133","Magdalena_high",2010,3,0,0,0,0,0,0,0,0,26398.6514855117
"2134","Magdalena_high",2010,1,0,0,0,0,0,0,0,0,26398.6514855117
"2135","Magdalena_high",2010,4,0,0,0,0,0,0,0,0,26398.6514855117
"2136","Magdalena_high",2010,2,0,0,0,0,0,0,0,0,26398.6514855117
"2137","Magdalena_high",2011,4,0,0,0,0,0,0,80.6818181818182,68,26398.6514855117
"2138","Magdalena_high",2011,1,0,0,0,0,0,0,80.6818181818182,68,26398.6514855117
"2139","Magdalena_high",2011,3,0,0,0,0,0,0,80.6818181818182,68,26398.6514855117
"2140","Magdalena_high",2011,2,0,0,0,0,0,0,80.6818181818182,68,26398.6514855117
"2141","Magdalena_high",2012,4,0,0,0,0,0,0,NA,74.95,26398.6514855117
"2142","Magdalena_high",2012,3,0,0,0,0,0,0,NA,74.95,26398.6514855117
"2143","Magdalena_high",2012,2,0,0,0,0,0,0,NA,74.95,26398.6514855117
"2144","Magdalena_high",2012,1,0,0,0,0,0,0,NA,74.95,26398.6514855117
"2145","Magdalena_high",2013,4,0,0,0,0,0,0,NA,81.9,26398.6514855117
"2146","Magdalena_high",2013,3,0,0,0,0,0,0,NA,81.9,26398.6514855117
"2147","Magdalena_high",2013,2,0,0,0,0,0,0,NA,81.9,26398.6514855117
"2148","Magdalena_high",2013,1,0,0,0,0,0,0,NA,81.9,26398.6514855117
"2149","Magdalena_high",2014,3,0,0,0,0,0,0,NA,88.85,26398.6514855117
"2150","Magdalena_high",2014,2,0,0,0,0,0,0,NA,88.85,26398.6514855117
"2151","Magdalena_high",2014,1,0,0,0,0,0,0,NA,88.85,26398.6514855117
"2152","Magdalena_high",2014,4,0,0,0,0,0,0,NA,88.85,26398.6514855117
"2153","Magdalena_high",2015,3,0,0,0,0,0,0,73.8,95.8,26398.6514855117
"2154","Magdalena_high",2015,4,0,0,0,0,0,0,73.8,95.8,26398.6514855117
"2155","Magdalena_high",2015,1,0,0,0,0,0,0,73.8,95.8,26398.6514855117
"2156","Magdalena_high",2015,2,0,0,0,0,0,0,73.8,95.8,26398.6514855117
"2161","Magdalena_low",2005,3,0,1,0,0,1,2,0,0,3557.26314750969
"2162","Magdalena_low",2005,1,1,14,0,0,0,15,0,0,3557.26314750969
"2163","Magdalena_low",2005,2,1,8,3,0,2,11,0,0,3557.26314750969
"2164","Magdalena_low",2005,4,0,0,1,0,1,2,0,0,3557.26314750969
"2165","Magdalena_low",2006,1,0,20,0,0,0,20,0,0,3557.26314750969
"2166","Magdalena_low",2006,2,1,3,2,0,1,6,0,0,3557.26314750969
"2167","Magdalena_low",2006,4,1,2,0,0,0,3,0,0,3557.26314750969
"2168","Magdalena_low",2006,3,0,3,1,0,1,5,0,0,3557.26314750969
